2013-02-24 17:37:41,0.65625
12.984375,0.65625
13.6875,0.703125
14.484375,0.796875
15.265625,0.78125
16.015625,0.75
16.78125,0.765625
17.546875,0.765625
18.21875,0.671875
18.875,0.65625
19.515625,0.640625
35.28125,0.84375
36.0625,0.78125
36.75,0.6875
37.421875,0.671875
38.09375,0.671875
44.234375,0.84375
44.984375,0.75
45.703125,0.71875
46.40625,0.703125
47.125,0.71875
47.78125,0.65625
48.390625,0.609375
49.0,0.609375
49.65625,0.65625
50.453125,0.796875
51.3125,0.859375
52.15625,0.84375
53.015625,0.859375
53.859375,0.84375
54.546875,0.6875
55.171875,0.625
55.8125,0.640625
56.515625,0.703125
57.21875,0.703125
57.828125,0.609375
58.5625,0.734375
59.4375,0.875
60.21875,0.78125
60.9375,0.71875
61.6875,0.75
62.546875,0.859375
63.359375,0.8125
64.21875,0.859375
65.09375,0.875
65.890625,0.796875
66.625,0.734375
67.34375,0.71875
68.15625,0.8125
68.921875,0.765625
69.640625,0.71875
70.421875,0.78125
71.203125,0.78125
71.890625,0.6875
72.578125,0.6875
81.328125,0.640625
82.03125,0.703125
82.765625,0.734375
83.421875,0.65625
84.125,0.703125
92.421875,0.796875
93.203125,0.78125
93.96875,0.765625
94.671875,0.703125
95.328125,0.65625
96.015625,0.6875
96.703125,0.6875
97.34375,0.640625
97.953125,0.609375
98.640625,0.6875
103.734375,0.671875
104.4375,0.703125
105.109375,0.671875
105.78125,0.671875
106.4375,0.65625
107.109375,0.671875
107.828125,0.71875
108.515625,0.6875
109.078125,0.5625
109.84375,0.765625
110.53125,0.6875
111.265625,0.734375
111.984375,0.71875
112.671875,0.6875
113.40625,0.734375
114.203125,0.796875
115.03125,0.828125
115.8125,0.78125
116.578125,0.765625
117.375,0.796875
118.109375,0.734375
118.796875,0.6875
119.5,0.703125
120.15625,0.65625
120.765625,0.609375
121.359375,0.59375
121.984375,0.625
122.65625,0.671875
123.390625,0.734375
124.140625,0.75
124.890625,0.75
125.609375,0.71875
126.28125,0.671875
126.96875,0.6875
127.65625,0.6875
128.328125,0.671875
128.9375,0.609375
129.546875,0.609375
136.078125,0.671875
136.734375,0.65625
137.40625,0.671875
138.09375,0.6875
138.828125,0.734375
139.46875,0.640625
140.140625,0.671875
140.84375,0.703125
141.59375,0.75
142.265625,0.671875
142.984375,0.71875
143.703125,0.71875
144.4375,0.734375
145.109375,0.671875
145.765625,0.65625
146.453125,0.6875
147.1875,0.734375
147.921875,0.734375
