2013-02-25 11:35:59,0.71875
16.0,0.71875
16.71875,0.71875
17.4375,0.71875
18.140625,0.703125
18.8125,0.671875
19.46875,0.65625
20.125,0.65625
33.921875,0.5625
34.734375,0.8125
35.359375,0.625
36.078125,0.71875
36.75,0.671875
37.484375,0.734375
38.234375,0.75
38.796875,0.5625
39.484375,0.6875
40.140625,0.65625
40.78125,0.640625
41.4375,0.65625
42.03125,0.59375
42.65625,0.625
43.296875,0.640625
43.9375,0.640625
44.59375,0.65625
45.234375,0.640625
45.890625,0.65625
46.59375,0.703125
47.28125,0.6875
47.96875,0.6875
48.65625,0.6875
49.359375,0.703125
50.046875,0.6875
50.75,0.703125
51.484375,0.734375
52.1875,0.703125
52.875,0.6875
53.578125,0.703125
54.265625,0.6875
54.890625,0.625
55.515625,0.625
56.125,0.609375
56.765625,0.640625
57.421875,0.65625
58.09375,0.671875
58.765625,0.671875
59.4375,0.671875
60.109375,0.671875
60.78125,0.671875
61.453125,0.671875
62.15625,0.703125
62.828125,0.671875
63.515625,0.6875
64.1875,0.671875
64.890625,0.703125
65.53125,0.640625
66.15625,0.625
66.734375,0.578125
67.296875,0.5625
67.859375,0.5625
68.4375,0.578125
69.03125,0.59375
69.65625,0.625
70.28125,0.625
84.359375,0.59375
84.96875,0.609375
85.578125,0.609375
86.1875,0.609375
86.84375,0.65625
87.46875,0.625
88.109375,0.640625
88.765625,0.65625
89.421875,0.65625
90.03125,0.609375
99.484375,0.6875
145.421875,0.6875
186.375,0.578125
186.9375,0.5625
187.53125,0.59375
188.140625,0.609375
188.734375,0.59375
189.34375,0.609375
189.96875,0.625
190.609375,0.640625
191.296875,0.6875
192.0,0.703125
192.71875,0.71875
211.75,0.6875
215.03125,0.609375
215.703125,0.671875
216.375,0.671875
217.046875,0.671875
217.734375,0.6875
222.125,0.59375
222.609375,0.5390625
233.34375,0.703125
234.015625,0.671875
234.71875,0.703125
235.421875,0.703125
236.09375,0.671875
236.765625,0.671875
237.46875,0.703125
238.1875,0.71875
238.875,0.6875
239.59375,0.71875
240.34375,0.75
241.078125,0.734375
241.828125,0.75
242.578125,0.75
243.328125,0.75
244.046875,0.71875
244.78125,0.734375
245.484375,0.703125
246.234375,0.75
246.9375,0.703125
247.640625,0.703125
248.3125,0.671875
249.046875,0.734375
249.78125,0.734375
250.46875,0.6875
251.15625,0.6875
251.84375,0.6875
252.53125,0.6875
253.21875,0.6875
262.234375,0.765625
263.03125,0.796875
263.828125,0.796875
264.640625,0.8125
265.40625,0.765625
266.203125,0.796875
266.984375,0.78125
267.734375,0.75
268.515625,0.78125
269.15625,0.640625
269.875,0.71875
270.5625,0.6875
271.265625,0.703125
271.984375,0.71875
272.65625,0.671875
273.359375,0.703125
274.078125,0.71875
274.828125,0.75
275.578125,0.75
276.34375,0.765625
277.078125,0.734375
277.84375,0.765625
278.609375,0.765625
279.359375,0.75
288.96875,0.78125
295.078125,0.765625
295.828125,0.75
296.578125,0.75
302.515625,0.75
303.25,0.734375
322.15625,0.75
322.90625,0.75
323.640625,0.734375
324.4375,0.796875
328.8125,0.796875
329.46875,0.65625
330.15625,0.6875
334.609375,0.8125
335.453125,0.84375
336.265625,0.8125
337.015625,0.75
337.796875,0.78125
342.171875,0.859375
342.90625,0.734375
352.703125,0.78125
353.4375,0.734375
359.71875,0.8125
374.59375,0.765625
375.375,0.78125
385.6875,0.71875
396.75,0.671875
397.4375,0.6875
398.171875,0.734375
398.90625,0.734375
399.640625,0.734375
400.375,0.734375
401.109375,0.734375
414.53125,0.65625
415.1875,0.65625
415.875,0.6875
416.578125,0.703125
417.296875,0.71875
417.984375,0.6875
418.6875,0.703125
419.296875,0.609375
419.96875,0.671875
432.234375,0.640625
432.90625,0.671875
433.5625,0.65625
434.21875,0.65625
434.8125,0.59375
435.390625,0.578125
435.984375,0.59375
436.578125,0.59375
437.140625,0.5625
437.734375,0.59375
438.296875,0.5625
454.375,0.703125
455.046875,0.671875
455.734375,0.6875
456.40625,0.671875
457.09375,0.6875
457.765625,0.671875
458.46875,0.703125
459.15625,0.6875
459.859375,0.703125
460.546875,0.6875
461.234375,0.6875
461.9375,0.703125
462.625,0.6875
463.34375,0.71875
464.0625,0.71875
464.765625,0.703125
465.453125,0.6875
466.171875,0.71875
466.875,0.703125
467.59375,0.71875
468.328125,0.734375
469.078125,0.75
469.8125,0.734375
551.9375,0.9765625
600.921875,0.6875
601.546875,0.625
602.09375,0.546875
610.109375,0.71875
610.84375,0.734375
637.265625,0.796875
638.046875,0.78125
638.84375,0.796875
639.625,0.78125
640.4375,0.8125
641.265625,0.828125
642.0,0.734375
642.921875,0.921875
643.75,0.828125
644.609375,0.859375
645.453125,0.84375
646.328125,0.875
647.1875,0.859375
648.046875,0.859375
648.84375,0.796875
649.625,0.78125
650.375,0.75
651.1875,0.8125
652.0,0.8125
652.8125,0.8125
653.59375,0.78125
654.453125,0.859375
655.296875,0.84375
656.125,0.828125
656.90625,0.78125
657.671875,0.765625
658.4375,0.765625
659.203125,0.765625
660.0,0.796875
660.78125,0.78125
661.578125,0.796875
662.390625,0.8125
663.203125,0.8125
664.015625,0.8125
664.875,0.859375
665.71875,0.84375
666.59375,0.875
667.4375,0.84375
672.3125,0.8125
682.125,0.78125
682.9375,0.8125
683.71875,0.78125
684.515625,0.796875
685.265625,0.75
685.984375,0.71875
686.671875,0.6875
687.453125,0.78125
688.09375,0.640625
688.828125,0.734375
693.453125,0.734375
694.203125,0.75
706.65625,0.78125
707.390625,0.734375
708.15625,0.765625
708.890625,0.734375
709.625,0.734375
710.40625,0.78125
711.3125,0.90625
711.96875,0.65625
712.765625,0.796875
713.609375,0.84375
714.421875,0.8125
715.25,0.828125
715.984375,0.734375
716.796875,0.8125
722.453125,0.8125
723.28125,0.828125
724.125,0.84375
724.984375,0.859375
725.796875,0.8125
731.59375,0.796875
732.390625,0.796875
733.21875,0.828125
734.0625,0.84375
734.90625,0.84375
739.828125,0.8125
740.65625,0.828125
741.46875,0.8125
742.265625,0.796875
743.078125,0.8125
743.90625,0.828125
744.75,0.84375
745.546875,0.796875
746.296875,0.75
747.046875,0.75
747.796875,0.75
748.578125,0.78125
749.40625,0.828125
750.234375,0.828125
751.03125,0.796875
751.75,0.71875
752.46875,0.71875
753.140625,0.671875
753.84375,0.703125
754.53125,0.6875
755.234375,0.703125
755.9375,0.703125
756.671875,0.734375
757.4375,0.765625
758.25,0.8125
759.078125,0.828125
759.90625,0.828125
774.359375,0.796875
775.171875,0.8125
775.96875,0.796875
776.78125,0.8125
777.609375,0.828125
784.578125,0.78125
785.328125,0.75
786.078125,0.75
786.84375,0.765625
787.59375,0.75
788.296875,0.703125
788.96875,0.671875
789.6875,0.71875
790.34375,0.65625
791.03125,0.6875
791.75,0.71875
792.484375,0.734375
793.265625,0.78125
794.03125,0.765625
806.796875,0.734375
818.203125,0.859375
819.046875,0.84375
819.859375,0.8125
820.703125,0.84375
829.6875,0.75
830.5,0.8125
831.359375,0.859375
832.203125,0.84375
833.09375,0.890625
833.90625,0.8125
834.734375,0.828125
835.53125,0.796875
836.3125,0.78125
837.03125,0.71875
837.828125,0.796875
838.609375,0.78125
851.59375,0.65625
852.28125,0.6875
852.96875,0.6875
853.515625,0.546875
857.34375,0.765625
858.140625,0.796875
858.9375,0.796875
859.75,0.8125
860.5625,0.8125
861.359375,0.796875
867.90625,0.78125
868.6875,0.78125
869.4375,0.75
870.1875,0.75
870.921875,0.734375
871.640625,0.71875
872.34375,0.703125
873.03125,0.6875
873.6875,0.65625
874.359375,0.671875
875.046875,0.6875
875.78125,0.734375
876.5625,0.78125
877.34375,0.78125
884.0,0.796875
884.84375,0.84375
885.6875,0.84375
886.53125,0.84375
887.359375,0.828125
888.171875,0.8125
888.953125,0.78125
889.703125,0.75
890.46875,0.765625
891.265625,0.796875
892.09375,0.828125
892.9375,0.84375
893.8125,0.875
906.34375,0.78125
907.171875,0.828125
915.0625,0.84375
915.953125,0.890625
929.203125,0.75
929.9375,0.734375
930.6875,0.75
931.4375,0.75
932.171875,0.734375
932.9375,0.765625
933.6875,0.75
934.453125,0.765625
935.21875,0.765625
935.984375,0.765625
944.53125,0.75
945.28125,0.75
951.71875,0.734375
952.5,0.78125
953.296875,0.796875
954.09375,0.796875
954.875,0.78125
955.640625,0.765625
980.265625,0.71875
981.015625,0.75
981.734375,0.71875
982.453125,0.71875
983.15625,0.703125
983.859375,0.703125
984.53125,0.671875
985.234375,0.703125
985.953125,0.71875
986.625,0.671875
987.375,0.75
988.078125,0.703125
988.765625,0.6875
989.546875,0.78125
994.34375,0.703125
995.015625,0.671875
995.65625,0.640625
996.328125,0.671875
996.984375,0.65625
997.671875,0.6875
998.453125,0.78125
1009.578125,0.8125
1010.4375,0.859375
1011.265625,0.828125
1019.109375,0.796875
1027.296875,0.75
1028.09375,0.796875
1033.34375,0.734375
1034.078125,0.734375
1034.8125,0.734375
1035.625,0.8125
1036.40625,0.78125
1037.21875,0.8125
1037.984375,0.765625
1038.765625,0.78125
1039.5625,0.796875
1040.359375,0.796875
1041.09375,0.734375
1041.828125,0.734375
1042.578125,0.75
1043.3125,0.734375
1044.0625,0.75
1044.828125,0.765625
1045.546875,0.71875
1046.296875,0.75
1047.046875,0.75
1047.8125,0.765625
1048.609375,0.796875
1049.4375,0.828125
1050.25,0.8125
1051.015625,0.765625
1061.28125,0.765625
1077.703125,0.765625
1078.390625,0.6875
1079.109375,0.71875
1079.921875,0.8125
1089.171875,0.75
1089.90625,0.734375
1090.640625,0.734375
1091.328125,0.6875
1097.578125,0.734375
1130.609375,0.765625
1131.390625,0.78125
1132.15625,0.765625
1132.90625,0.75
1133.71875,0.8125
1134.484375,0.765625
1135.234375,0.75
1136.0,0.765625
1154.046875,0.8125
1154.859375,0.8125
1155.671875,0.8125
1156.484375,0.8125
1157.328125,0.84375
1158.140625,0.8125
1158.96875,0.828125
1159.796875,0.828125
1160.609375,0.8125
1161.390625,0.78125
1162.140625,0.75
1162.890625,0.75
1163.65625,0.765625
1164.40625,0.75
1165.140625,0.734375
1180.359375,0.828125
1181.203125,0.84375
1185.21875,0.8125
1186.046875,0.828125
1186.859375,0.8125
1187.625,0.765625
1188.390625,0.765625
1189.21875,0.828125
1190.0,0.78125
1190.828125,0.828125
1191.65625,0.828125
1196.546875,0.78125
1197.359375,0.8125
1198.1875,0.828125
1199.015625,0.828125
1199.875,0.859375
1200.75,0.875
1201.609375,0.859375
1202.484375,0.875
1203.3125,0.828125
1204.109375,0.796875
1204.90625,0.796875
1205.71875,0.8125
1206.546875,0.828125
1207.390625,0.84375
1208.25,0.859375
1222.078125,0.6875
1222.78125,0.703125
1223.46875,0.6875
1224.171875,0.703125
1224.90625,0.734375
1225.71875,0.8125
1226.484375,0.765625
1227.328125,0.84375
1228.140625,0.8125
1228.984375,0.84375
1237.171875,0.78125
1237.9375,0.765625
1238.65625,0.71875
1239.421875,0.765625
